id,Horizontal direction,Neu_class,Neuropil,Projection mode,anatomy group ID,cell cluster ID,compartment,compartment ID,connectivity type,glomerulus ID,glomerulus ID1,instance,layer ID,status,subtype,type,type ID,unkown,unkown ID,unkown type,unkownID
861683024,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP570,,SMP570,,,570,,,,
1477166538,,Posterior VentroLateral protocerebrum,Posterior ventrolateral protocerebrum neuropil neurons,,,,,,,,,PVLP092,,PVLP092,,,092,,,,
482693819,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,,,,SLP026,,SLP026,,,026,,,,
5813034670,,SADdle,Saddle neuropil and antennal mechanosensory and motor center neurons,,,,,,,,,SAD079,,SAD079,,,079,,,,
1039068185,,Fan-shaped Body,Central complex neuropil neurons,,,,,,,,,FB5O,5,FB5O,,,O,,,,
5813064407,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,a,4,,,,,,LHPV4a2,,LHPV4a2,,,2,,,,
784541854,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
1440252127,,Lobula Tangential,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LT52,,LT52,,,52,,,,
1283876743,,Inferior bridge,Inferior bridge neuropil neurons,,,,,,,,,IB084,,IB084,,,084,,,,
940084060,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-m,m,KCab-m,,,,,,,
955020637,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC10,,LC10,,,10,,,,
1159262177,,,,,,,,,,,,None,,None,,,,,,,
1845431840,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC22,,LC22,,,22,,,,
2069644133,,Projection Neuron,Antennal lobe neuropil neurons,VP5+_l2,,,,,,,,VP5+_l2PN,,VP5+_l2PN,,,,,,,
5813012196,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP522,,SMP522,,,522,,,,
5813020132,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
579169195,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,,,,SLP237,,SLP237,,,237,,,,
978907009,,CLamp,Clamp neuropil neurons,,,,,,,,,CL283,,CL283,,,283,,,,
642680823,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-s,s,KCab-s,,,,,,,
1474061419,,Posterior Lateral protocerebrum,Posterior lateral protocerebrum neurons,,,,,,,,,PLP182,,PLP182,,,182,,,,
1405107113,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC12,,LC12,,,12,,,,
1171621682,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-d,d,KCg-d,,,,,,,
1745518676,,Lobula Plate Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LPC1,,LPC1,,,1,,,,
5813065300,,Lateral Accessory lobe,Lateral accessory lobe neuropil neurons,,,,,,a,,,LAL136_a,,LAL136,,,136,,,,
1077415919,,Medulla Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,MC61,,MC61,,,61,,,,
1591100031,,Lateral Accessory lobe,Lateral accessory lobe neuropil neurons,,,,,,,,,LAL109,,LAL109,,,109,,,,
1288953551,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP460,,AVLP460,,,460,,,,
5813111563,,fan-shaped body vertical Delta within a single column,Central complex neuropil neurons,,,,,,,,,vDeltaH,,vDeltaH,,,H,,,,
355651857,,Fan-shaped body - Rubus,Central complex neuropil neurons,,,,,,,,,FR2,,FR2,,2,,,,,
5812989160,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC15,,LC15,,,15,,,,
1322674056,,Posterior VentroLateral protocerebrum,Posterior ventrolateral protocerebrum neuropil neurons,,,,,,,,,PVLP056,,PVLP056,,,056,,,,
5813012311,,Protocerebral bridge - Fan-shaped body - Noduli,Central complex neuropil neurons,,,,p,p,b,,,PFNp_b,,PFNp,,,,,,,
1257504141,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC24,,LC24,,,24,,,,
5812992935,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC12,,LC12,,,12,,,,
1933429987,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC25,,LC25,,,25,,,,
578642656,,,,,,,,,,,,None,,None,,,,,,,
952327382,,,,,,,,,,,,None,,None,,,,,,,
1223956854,,,,,,,,,,,,None,,None,,,,,,,
1781358592,,WEDge,Wedge neuropil neurons,,,,,,,,,WED143,,WED143,,,143,,,,
1753367903,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC18,,LC18,,,18,,,,
916633472,,fan-shaped body vertical Delta within a single column,Central complex neuropil neurons,,,,,,,,,vDeltaE,,vDeltaE,,,E,,,,
1261907163,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC6,,LC6,,,6,,,,
816682061,,Protocerebral bridge - Fan-shaped body - Noduli,Central complex neuropil neurons,,,,p,p,b,,,PFNp_b,,PFNp,,,,,,,
1048207713,,MB-associated DAN Protocerebral Anterior Medial cluster,Mushroom body neuropil neurons,,,,,,,,,PAM09,,PAM09,,,09,,,,
5812982562,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
481371769,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP366,,SMP366,,,366,,,,
5813069320,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP274,,AVLP274,,,274,,,,
753489951,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-c,c,KCab-c,,,,,,,
893338749,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP212,,SMP212,,,212,,,,
1282693736,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC24,,LC24,,,24,,,,
754197850,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-s,s,KCab-s,,,,,,,
1190076947,,Posterior Lateral protocerebrum,Posterior lateral protocerebrum neurons,,,,,,,,,PLP138,,PLP138,,,138,,,,
1656834653,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC17,,LC17,,,17,,,,
1996625849,,WEDge,Wedge neuropil neurons,,,,,,,,,WED167,,WED167,,,167,,,,
5901215422,,WEDge,Wedge neuropil neurons,,,,,,,,,WED024,,WED024,,,024,,,,
1907501440,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC22,,LC22,,,22,,,,
267214250,,doublesex-expressing posterior Cells,Fruitless gene expressing neurons,,,,,,,,,pC1b,,pC1b,,,,,,,
939733918,,Kenyon Cell alpha’-beta’ lobe,Mushroom body neuropil neurons,,,,,,,,,KCa'b'-m,m,KCa'b'-m,,,,,,,
1043825714,,Extrinsic Ring neuron,Central complex neuropil neurons,,,,,,,,,ExR5,,ExR5,,5,5,,,,
360950551,,Lateral Horn Anterior Ventral cell clusters,Lateral horn neuropil neurons,,b,5,,,,,,LHAV5b2,,LHAV5b2,,,2,,,,
5813044139,,Posterior Slope,Posterior slope neuropil neurons,,,,,,,,,PS225,,PS225,,,225,,,,
5813021562,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP050,,AVLP050,,,050,,,,
1050024735,,Fan-shaped Body,Central complex neuropil neurons,,,,,,,,,FB5V,5,FB5V,,,V,,,,
571709547,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP233,,SMP233,,,233,,,,
859666136,,,,,,,,,,,,None,,None,,,,,,,
1003564889,,fan-shaped body horizontal Delta across columns,Central complex neuropil neurons,,,,,,,,,hDeltaK,,hDeltaK,,K,,,,,
329257947,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,,,,SLP019,,SLP019,,,019,,,,
5813057579,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP538,,AVLP538,,,538,,,,
1531059000,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC13,,LC13,,,13,,,,
486544396,,Protocerebral/paired Anterior Lateral clusters,Dopaminergic neurons (DANs),,,,,,,,,PAL02,,PAL02,,,02,,,,
848321392,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-c,c,KCab-c,,,,,,,
861937730,,Anterior Optic TUbercle,Anterior optic tubercle neuropil neurons,,,,,,,,,AOTU026,,AOTU026,,,026,,,,
945527623,,Inferior bridge,Inferior bridge neuropil neurons,,,,,,,,,IB055,,IB055,,,055,,,,
517445395,,Lateral Horn Anterior Ventral cell clusters,Lateral horn neuropil neurons,,f,1,,,,,,LHAV1f1,,LHAV1f1,,,1,,,,
1504419182,,Posterior Lateral protocerebrum,Posterior lateral protocerebrum neurons,,,,,,,,,PLP166,,PLP166,,,166,,,,
451365099,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP371,,SMP371,,,371,,,,
5813069498,,Fan-shaped Body,Central complex neuropil neurons,,,,,,b,,,FB8F_b,8,FB8F,,,F,,,,
298266716,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP440,,SMP440,,,440,,,,
484554412,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP120,,SMP120,,,120,,,,
676479217,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP015,,AVLP015,,,015,,,,
572166953,,Protocerebral bridge - Fan-shaped body - Noduli,Central complex neuropil neurons,,,,p,p,b,,,PFNp_b,,PFNp,,,,,,,
1469918192,,,,,,,,,,,,None,,None,,,,,,,
1510308226,,Lateral Accessory lobe,Lateral accessory lobe neuropil neurons,,,,,,,,,LAL091,,LAL091,,,091,,,,
2157555663,,WEDge,Wedge neuropil neurons,,,,,,b,,,WED055_b,,WED055,,,055,,,,
297925596,,,,,,,,,,,,None,,None,,,,,,,
5813021122,,Lateral Accessory lobe,Lateral accessory lobe neuropil neurons,,,,,,,,,LAL143,,LAL143,,,143,,,,
915943091,,fan-shaped body horizontal Delta across columns,Central complex neuropil neurons,,,,,,,,,hDeltaG,,hDeltaG,,G,,,,,
5813019732,,Superior Intermediate protocerebrum,Superior intermediate protocerebrum neuropil neurons,,,,,,,,,SIP066,,SIP066,,,066,,,,
5813087952,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC10,,LC10,,,10,,,,
5812997222,,Lobula - Lobula Plate Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LLPC2c,,LLPC2c,,,2,,,,
1098249445,,Posterior Lateral protocerebrum,Posterior lateral protocerebrum neurons,,,,,,,,,PLP043,,PLP043,,,043,,,,
850703925,,Multiglomerular _  Projection neuron,Antennal lobe neuropil neurons,,,,,,,,,M_lPNm11B,,M_lPNm11B,,,,,,,
644148561,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP139,,SMP139,,,139,,,,
1570901776,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP310,,AVLP310,,,310,,,,
1435822158,,,,,,,,,,,,None,,None,,,,,,,
1068924003,,Posterior Lateral protocerebrum,Posterior lateral protocerebrum neurons,,,,,,,,,PLP207,,PLP207,,,207,,,,
634759240,,Projection Neuron,Antennal lobe neuropil neurons,VP4_v,,,,,,,,VP4_vPN,,VP4_vPN,,,,,,,
1511016097,,Inferior bridge,Inferior bridge neuropil neurons,,,,,,,,,IB074,,IB074,,,074,,,,
481406868,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP404,,SMP404,,,404,,,,
974839595,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC36,,LC36,,,36,,,,
512048416,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP294,,SMP294,,,294,,,,
487143497,,Mushroom Body Output neurons,Mushroom body neuropil neurons,,,,,,,,,MBON24,,MBON24,,,24,,,,
661399477,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
5813056637,,SADdle,Saddle neuropil and antennal mechanosensory and motor center neurons,,,,,,,,,SAD057,,SAD057,,,057,,,,
1444788747,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP461,,AVLP461,,,461,,,,
1013636956,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP496,,AVLP496,,,496,,,,
5812982241,,,,,,,,,,,,None,,None,,,,,,,
5813078684,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-d,d,KCg-d,,,,,,,
452971138,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,,,,SLP004,,SLP004,,,004,,,,
1532742712,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC21,,LC21,,,21,,,,
758977730,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP382,,SMP382,,,382,,,,
1356743173,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP232,,AVLP232,,,232,,,,
883163764,,Inferior bridge,Inferior bridge neuropil neurons,,,,,,,,,IB117,,IB117,,,117,,,,
1510855070,,Posterior VentroLateral protocerebrum,Posterior ventrolateral protocerebrum neuropil neurons,,,,,,,,,PVLP080,,PVLP080,,,080,,,,
976190756,,Posterior Lateral protocerebrum,Posterior lateral protocerebrum neurons,,,,,,,,,PLP013,,PLP013,,,013,,,,
5813022054,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-m,m,KCab-m,,,,,,,
849279791,,WEDge,Wedge neuropil neurons,,,,,,,,,WED093,,WED093,,,093,,,,
5813049907,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,,,,SLP390,,SLP390,,,390,,,,
1197791054,,Medulla Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,MC64,,MC64,,,64,,,,
297934346,,,,,,,,,,,,None,,None,,,,,,,
602148552,,fan-shaped body horizontal Delta across columns,Central complex neuropil neurons,,,,,,,,,hDeltaA,,hDeltaA,,A,,,,,
5813027266,,vaginal plate opening excitatory neurons,Fruitless gene expressing neurons,,,,,,,,,vpoEN,,vpoEN,,,,,,,
485775679,,anterior Superior Protocerebrum 2,Fruitless gene expressing neurons,,,,,,,,,aSP-g1,,aSP-g1,,,,g,,,
5813012083,,Lateral Horn Anterior Ventral cell clusters,Lateral horn neuropil neurons,,d,4,,,,,,LHAV4d1,,LHAV4d1,,,1,,,,
5813068752,,Kenyon Cell alpha’-beta’ lobe,Mushroom body neuropil neurons,,,,,,,,,KCa'b'-m,m,KCa'b'-m,,,,,,,
5812993165,,Vertical System,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,VS,,VS,,,,,,,
1903801936,,Lobula Plate Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LPC2,,LPC2,,,2,,,,
1784795598,,WEDge,Wedge neuropil neurons,,,,,,,,,WED117,,WED117,,,117,,,,
1262602271,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC10,,LC10,,,10,,,,
1467694023,,,,,,,,,,,,None,,None,,,,,,,
5812982727,,MB-associated DAN Protocerebral Anterior Medial cluster,Mushroom body neuropil neurons,,,,,,,,,PAM02,,PAM02,,,02,,,,
516883989,,,,,,,,,,,,None,,None,,,,,,,
5813022814,,anterior Inferior protocerebrum,Fruitless gene expressing neurons,,,,,,,,,aIPg2,,aIPg2,,,2,,,,
1283868229,,,,,,,,,,,,None,,None,,,,,,,
706183872,,Inferior bridge,Inferior bridge neuropil neurons,,,,,,,,,IB004,,IB004,,,004,,,,
1068272038,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
1817449236,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC17,,LC17,,,17,,,,
1165236314,,Fan-shaped body - Crepine,Central complex neuropil neurons,,,,,,,,,FC1A,,FC1A,,1,,A,,,
925003837,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC10,,LC10,,,10,,,,
1442176747,,Fan-shaped Body,Central complex neuropil neurons,,,,,,,,,FB1A,1,FB1A,,,A,,,,
5813041453,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC10,,LC10,,,10,,,,
1535087168,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC14,,LC14,,,14,,,,
884484964,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP072,,SMP072,,,072,,,,
5812982020,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-d,d,KCg-d,,,,,,,
481653694,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,,,,SLP049,,SLP049,,,049,,,,
1093552596,,Fan-shaped body - Crepine,Central complex neuropil neurons,,,,,,,,,FC2A,,FC2A,,2,,A,,,
1065280423,,Inferior bridge,Inferior bridge neuropil neurons,,,,,,,,,IB032,,IB032,,,032,,,,
754547386,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
732034854,,CLamp,Clamp neuropil neurons,,,,,,,,,CL362,,CL362,,,362,,,,
1749313891,,Lateral Accessory lobe,Lateral accessory lobe neuropil neurons,,,,,,,,,LAL058,,LAL058,,,058,,,,
1474062225,,Posterior VentroLateral protocerebrum,Posterior ventrolateral protocerebrum neuropil neurons,,,,,,,,,PVLP103,,PVLP103,,,103,,,,
671604934,,mediodorsal Antennal Lobe Neuron,Antennal lobe neuropil neurons,,,,,,,,,mAL3A,,mAL3A,,,3A,,,,
971459227,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-m,m,KCab-m,,,,,,,
788940872,,Multiglomerular _  Projection neuron,Antennal lobe neuropil neurons,,,,,,,,,M_adPNm6,,M_adPNm6,,,,,,,
1532060598,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC21,,LC21,,,21,,,,
858573728,,Lateral Accessory lobe,Lateral accessory lobe neuropil neurons,,,,,,,,,LAL034,,LAL034,,,034,,,,
5813021659,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
5901215396,,WEDge,Wedge neuropil neurons,,,,,,b,,,WED040_b,,WED040,,,040,,,,
1405231475,,Descending Neuron cell body on the posterior surface of the brain,Descending neurons,,,,,,,,,DNp04,,DNp04,,,04,,,,
974455962,,Posterior Lateral protocerebrum,Posterior lateral protocerebrum neurons,,,,,,,,,PLP221,,PLP221,,,221,,,,
855147657,,CLamp,Clamp neuropil neurons,,,,,,,,,CL123,,CL123,,,123,,,,
519591210,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP196,,SMP196,,,196,,,,
643142863,,MB-associated DAN Protocerebral Anterior Medial cluster,Mushroom body neuropil neurons,,,,,,a,,,PAM01_a,,PAM01,,,01,,,,
1754711606,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC12,,LC12,,,12,,,,
1843744231,,Lobula Plate - Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LPLC1,,LPLC1,,,1,,,,
1702651358,,Local neuron,Antennal lobe neuropil neurons,,,l,,,c,,,lLN1_c,,lLN1,,,1,,,,
1417457582,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP276,,AVLP276,,,276,,,,
1594126047,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC11,,LC11,,,11,,,,
5813064414,,Inferior bridge,Inferior bridge neuropil neurons,,,,,,,,,IB002,,IB002,,,002,,,,
1249763220,,Protocerebral bridge - Fan-shaped body - Noduli,Central complex neuropil neurons,,,,p,p,c,,,PFNp_c,,PFNp,,,,,,,
1350686222,,CLamp,Clamp neuropil neurons,,,,,,,,,CL260,,CL260,,,260,,,,
884122973,,Posterior Lateral protocerebrum,Posterior lateral protocerebrum neurons,,,,,,,,,PLP157,,PLP157,,,157,,,,
1005499520,,Posterior Lateral protocerebrum,Posterior lateral protocerebrum neurons,,,,,,,,,PLP044,,PLP044,,,044,,,,
1252337098,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC13,,LC13,,,13,,,,
5813049102,,Inferior bridge,Inferior bridge neuropil neurons,,,,,,,,,IB053,,IB053,,,053,,,,
5813022826,,OctopAmine - Anterior Superior Medial,Octopaminergic neurons,,,,,,,,,OA-ASM1,,OA-ASM1,,,1,,,,
5813033742,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC14,,LC14,,,14,,,,
788306624,,Projection Neuron,Antennal lobe neuropil neurons,DM6_ad,,,,,,,,DM6_adPN,,DM6_adPN,,,,,,,
1593417998,,Lobula Plate - Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LPLC1,,LPLC1,,,1,,,,
5813019850,,CREpine,Crepine neuropil neurons,,,,,,,,,CRE048,,CRE048,,,048,,,,
581004609,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP458,,SMP458,,,458,,,,
1603714772,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,c,,,AVLP194_c,,AVLP194,,,194,,,,
5812982577,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
1231955783,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC6,,LC6,,,6,,,,
917674256,,fan-shaped body horizontal Delta across columns,Central complex neuropil neurons,,,,,,,,,hDeltaD,,hDeltaD,,D,,,,,
1074493547,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP327,,AVLP327,,,327,,,,
1045832508,,Lateral Accessory lobe,Lateral accessory lobe neuropil neurons,,,,,,,,,LAL075,,LAL075,,,075,,,,
1719903353,,,,,,,,,,,,None,,None,,,,,,,
416189410,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
5901193171,,Posterior VentroLateral protocerebrum,Posterior ventrolateral protocerebrum neuropil neurons,,,,,,,,,PVLP147,,PVLP147,,,147,,,,
759814218,,,,,,,,,,,,None,,None,,,,,,,
5812982875,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
510623727,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,,,,SLP312,,SLP312,,,312,,,,
1442699865,,Posterior VentroLateral protocerebrum,Posterior ventrolateral protocerebrum neuropil neurons,,,,,,,,,PVLP039,,PVLP039,,,039,,,,
508292573,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-c,c,KCab-c,,,,,,,
1158877703,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC17,,LC17,,,17,,,,
1353363841,,WEDge,Wedge neuropil neurons,,,,,,,,,WED060,,WED060,,,060,,,,
5813077803,,,,,,,,,,,,None,,None,,,,,,,
